# Mini-Circuits,Lab.
# Model:ZVA-183+
# Mini-Circuits,Lab.,Run:,EXPRM,,Date,Code:,1030;
# Fixture:,N/R;,Vcc=+12V,,Icc=330mA;
# Connection:,Port,1,to,Input,,Port,2,to,Output;
# Mini-Circuits,Lab.,Tested,with,PNA-X,Network,Analyzer,AG,N5242A,,S/N,71404,,Cal.Due.:,05/26/2011.
DG(dB)=0
freq(Hz)	gain(dB)	phase(rad)	directivity(dB)	vsvr(:1)	nf(dB)	op1db(dBm)	freq_1(Hz)	oip3(dBm)	freq_2(Hz)
14960000000.0	26.37466	1.8430118395699482	39.0684	1.2656	1.3704	3.1976	14960000000.0	29.623600000000003	14960000000.0
14980000000.0	26.37097	1.8027889816284868	38.9842	1.2628	1.3702	3.1988	14980000000.0	29.611800000000002	14980000000.0
15000000000.0	26.37226	1.7628139604408088	38.9	1.26	1.37	3.2	15000000000.0	29.6	15000000000.0
15020000000.0	26.3709	1.7225333321011063	38.815799999999996	1.2572	1.3698	3.2012	15020000000.0	29.5882	15020000000.0
15040000000.0	26.3667	1.6824642376667458	38.7316	1.2544	1.3696	3.2024	15040000000.0	29.576400000000003	15040000000.0
15060000000.0	26.36272	1.6420579456208997	38.6474	1.2516	1.3694	3.2036	15060000000.0	29.564600000000002	15060000000.0
15080000000.0	26.3639	1.601720070481732	38.563199999999995	1.2488000000000001	1.3692	3.2048	15080000000.0	29.5528	15080000000.0
15100000000.0	26.36479	1.561620607318387	38.479	1.246	1.369	3.206	15100000000.0	29.541	15100000000.0
15120000000.0	26.36448	1.5217429755029699	38.3948	1.2432	1.3688	3.2072	15120000000.0	29.529200000000003	15120000000.0
15140000000.0	26.36828	1.481319230164604	38.3106	1.2404	1.3686	3.2084	15140000000.0	29.517400000000002	15140000000.0
15160000000.0	26.37329	1.4401568614867943	38.2264	1.2376	1.3684	3.2096	15160000000.0	29.5056	15160000000.0
15180000000.0	26.37017	1.3991323738198918	38.142199999999995	1.2348000000000001	1.3682	3.2108	15180000000.0	29.4938	15180000000.0
15200000000.0	26.37018	1.3580693143765206	38.058	1.232	1.368	3.2119999999999997	15200000000.0	29.482000000000003	15200000000.0
15220000000.0	26.36757	1.3174378748571673	37.9738	1.2292	1.3678000000000001	3.2132	15220000000.0	29.470200000000002	15220000000.0
15240000000.0	26.36977	1.2768512902995905	37.8896	1.2264	1.3676	3.2144	15240000000.0	29.4584	15240000000.0
15260000000.0	26.37277	1.2358699122652124	37.8054	1.2236	1.3674	3.2156	15260000000.0	29.4466	15260000000.0
15280000000.0	26.3719	1.194919775624445	37.721199999999996	1.2208	1.3672	3.2168	15280000000.0	29.434800000000003	15280000000.0
15300000000.0	26.36658	1.1540891940374394	37.637	1.218	1.367	3.218	15300000000.0	29.423000000000002	15300000000.0
15320000000.0	26.36495	1.113886581915301	37.5528	1.2152	1.3668	3.2192	15320000000.0	29.4112	15320000000.0
15340000000.0	26.36035	1.0733361256732403	37.468599999999995	1.2124000000000001	1.3666	3.2203999999999997	15340000000.0	29.3994	15340000000.0
15360000000.0	26.35848	1.0327305170268168	37.3844	1.2096	1.3664	3.2216	15360000000.0	29.387600000000003	15360000000.0
15380000000.0	26.35699	0.9919926124230919	37.3002	1.2068	1.3662	3.2228	15380000000.0	29.3758	15380000000.0
15400000000.0	26.36097	0.9514217358287829	37.216	1.204	1.366	3.2239999999999998	15400000000.0	29.364	15400000000.0
15420000000.0	26.35816	0.9100715697234584	37.1318	1.2012	1.3658000000000001	3.2252	15420000000.0	29.3522	15420000000.0
15440000000.0	26.36166	0.8691504055482743	37.047599999999996	1.1984000000000001	1.3656000000000001	3.2264	15440000000.0	29.340400000000002	15440000000.0
15460000000.0	26.36185	0.8279101951858254	36.9634	1.1956	1.3654	3.2276	15460000000.0	29.3286	15460000000.0
15480000000.0	26.36127	0.7868562114545643	36.8792	1.1928	1.3652	3.2287999999999997	15480000000.0	29.3168	15480000000.0
15500000000.0	26.36056	0.7458493516131072	36.795	1.19	1.365	3.23	15500000000.0	29.305	15500000000.0
15520000000.0	26.36344	0.7045772017253469	36.7108	1.1872	1.3648	3.2312	15520000000.0	29.293200000000002	15520000000.0
15540000000.0	26.36187	0.6630198650378106	36.626599999999996	1.1844000000000001	1.3646	3.2323999999999997	15540000000.0	29.2814	15540000000.0
15560000000.0	26.36028	0.621840915732107	36.5424	1.1816	1.3644	3.2336	15560000000.0	29.2696	15560000000.0
15580000000.0	26.35897	0.5807422515719948	36.4582	1.1788	1.3642	3.2348	15580000000.0	29.257800000000003	15580000000.0
15600000000.0	26.35588	0.5396071100305161	36.373999999999995	1.1760000000000002	1.364	3.2359999999999998	15600000000.0	29.246000000000002	15600000000.0
15620000000.0	26.35061	0.4981619980138831	36.2898	1.1732	1.3638000000000001	3.2371999999999996	15620000000.0	29.2342	15620000000.0
15640000000.0	26.34438	0.4572020875293046	36.2056	1.1704	1.3636000000000001	3.2384	15640000000.0	29.2224	15640000000.0
15660000000.0	26.34238	0.4162214076266273	36.121399999999994	1.1676000000000002	1.3634000000000002	3.2396	15660000000.0	29.210600000000003	15660000000.0
15680000000.0	26.3428	0.37485151930075533	36.0372	1.1648	1.3632	3.2407999999999997	15680000000.0	29.198800000000002	15680000000.0
15700000000.0	26.33984	0.33361043627368053	35.952999999999996	1.1620000000000001	1.363	3.242	15700000000.0	29.187	15700000000.0
15720000000.0	26.33773	0.29247424753465057	35.8688	1.1592	1.3628	3.2432	15720000000.0	29.1752	15720000000.0
15740000000.0	26.33548	0.2506929851040835	35.7846	1.1564	1.3626	3.2443999999999997	15740000000.0	29.163400000000003	15740000000.0
15760000000.0	26.3347	0.20954335732981322	35.700399999999995	1.1536	1.3624	3.2456	15760000000.0	29.151600000000002	15760000000.0
15780000000.0	26.33659	0.16856156041641468	35.6162	1.1508	1.3622	3.2468	15780000000.0	29.1398	15780000000.0
15800000000.0	26.33691	0.12749401547686567	35.532	1.1480000000000001	1.362	3.2479999999999998	15800000000.0	29.128	15800000000.0
15820000000.0	26.33303	0.08628445309608188	35.4478	1.1452	1.3618000000000001	3.2491999999999996	15820000000.0	29.116200000000003	15820000000.0
15840000000.0	26.33244	0.04508300649631985	35.3636	1.1424	1.3616000000000001	3.2504	15840000000.0	29.104400000000002	15840000000.0
15860000000.0	26.3321	0.004215240669600365	35.279399999999995	1.1396000000000002	1.3614000000000002	3.2516	15860000000.0	29.0926	15860000000.0
15880000000.0	26.33144	-0.03689245556939078	35.1952	1.1368	1.3612000000000002	3.2527999999999997	15880000000.0	29.0808	15880000000.0
15900000000.0	26.33115	-0.0784368768204622	35.111	1.1340000000000001	1.361	3.254	15900000000.0	29.069000000000003	15900000000.0
15920000000.0	26.33378	-0.12005620760302924	35.026799999999994	1.1312000000000002	1.3608	3.2552	15920000000.0	29.0572	15920000000.0
15940000000.0	26.33671	-0.16167780731362383	34.9426	1.1284	1.3606	3.2563999999999997	15940000000.0	29.0454	15940000000.0
15960000000.0	26.33842	-0.2035446606907087	34.858399999999996	1.1256000000000002	1.3604	3.2575999999999996	15960000000.0	29.0336	15960000000.0
15980000000.0	26.33449	-0.24526693099255834	34.77419999999999	1.1228	1.3602	3.2588	15980000000.0	29.021800000000002	15980000000.0
16000000000.0	26.32965	-0.28694905872161214	34.69	1.12	1.36	3.26	16000000000.0	29.01	16000000000.0
16020000000.0	26.32359	-0.32821265649603765	34.714299999999994	1.1204	1.3601	3.2645999999999997	16020000000.0	29.009700000000002	16020000000.0
16040000000.0	26.32315	-0.36967225474546217	34.7386	1.1208	1.3602	3.2691999999999997	16040000000.0	29.009400000000003	16040000000.0
16060000000.0	26.31917	-0.41123552555245513	34.762899999999995	1.1212000000000002	1.3603	3.2737999999999996	16060000000.0	29.0091	16060000000.0
16080000000.0	26.3188	-0.4525458981508341	34.7872	1.1216000000000002	1.3604	3.2784	16080000000.0	29.0088	16080000000.0
16100000000.0	26.31611	-0.49401527024406977	34.811499999999995	1.122	1.3605	3.283	16100000000.0	29.0085	16100000000.0
16120000000.0	26.31381	-0.5354141310355249	34.8358	1.1224	1.3606	3.2876	16120000000.0	29.008200000000002	16120000000.0
16140000000.0	26.31099	-0.5775359072031561	34.860099999999996	1.1228	1.3607	3.2922	16140000000.0	29.007900000000003	16140000000.0
16160000000.0	26.30758	-0.6189497778261782	34.8844	1.1232000000000002	1.3608	3.2967999999999997	16160000000.0	29.0076	16160000000.0
16180000000.0	26.30401	-0.6611448578223932	34.908699999999996	1.1236000000000002	1.3609	3.3013999999999997	16180000000.0	29.0073	16180000000.0
16200000000.0	26.30297	-0.7031404466851051	34.933	1.124	1.3610000000000002	3.306	16200000000.0	29.007	16200000000.0
16220000000.0	26.30196	-0.7456976825011089	34.9573	1.1244	1.3611000000000002	3.3106	16220000000.0	29.006700000000002	16220000000.0
16240000000.0	26.29913	-0.7881988932481235	34.9816	1.1248	1.3612000000000002	3.3152	16240000000.0	29.006400000000003	16240000000.0
16260000000.0	26.29228	-0.8303601138568498	35.0059	1.1252	1.3613000000000002	3.3198	16260000000.0	29.0061	16260000000.0
16280000000.0	26.28921	-0.872334060636837	35.0302	1.1256000000000002	1.3614000000000002	3.3244	16280000000.0	29.0058	16280000000.0
16300000000.0	26.28546	-0.9145338530220324	35.0545	1.1260000000000001	1.3615000000000002	3.3289999999999997	16300000000.0	29.0055	16300000000.0
16320000000.0	26.28184	-0.956154545161416	35.0788	1.1264	1.3616000000000001	3.3335999999999997	16320000000.0	29.005200000000002	16320000000.0
16340000000.0	26.27824	-0.9987086393847661	35.1031	1.1268	1.3617000000000001	3.3382	16340000000.0	29.004900000000003	16340000000.0
16360000000.0	26.27895	-1.0409319937148633	35.127399999999994	1.1272	1.3618000000000001	3.3428	16360000000.0	29.0046	16360000000.0
16380000000.0	26.27788	-1.0828254808163336	35.1517	1.1276000000000002	1.3619	3.3474	16380000000.0	29.0043	16380000000.0
16400000000.0	26.27494	-1.1247217604446071	35.175999999999995	1.1280000000000001	1.362	3.352	16400000000.0	29.004	16400000000.0
16420000000.0	26.27397	-1.166753128556985	35.2003	1.1284	1.3621	3.3566	16420000000.0	29.003700000000002	16420000000.0
16440000000.0	26.26762	-1.2091672473743251	35.224599999999995	1.1288	1.3622	3.3611999999999997	16440000000.0	29.003400000000003	16440000000.0
16460000000.0	26.26582	-1.2516450707093632	35.2489	1.1292	1.3623	3.3657999999999997	16460000000.0	29.0031	16460000000.0
16480000000.0	26.26343	-1.2941433143966494	35.273199999999996	1.1296000000000002	1.3624	3.3704	16480000000.0	29.0028	16480000000.0
16500000000.0	26.25845	-1.3369103387887429	35.2975	1.1300000000000001	1.3625	3.375	16500000000.0	29.0025	16500000000.0
16520000000.0	26.25397	-1.3792748902553265	35.321799999999996	1.1304	1.3626	3.3796	16520000000.0	29.002200000000002	16520000000.0
16540000000.0	26.24682	-1.4217963468216643	35.3461	1.1308	1.3627	3.3842	16540000000.0	29.001900000000003	16540000000.0
16560000000.0	26.24174	-1.4638254460060145	35.3704	1.1312	1.3628	3.3888	16560000000.0	29.0016	16560000000.0
16580000000.0	26.23696	-1.5062331071051223	35.3947	1.1316000000000002	1.3629	3.3933999999999997	16580000000.0	29.0013	16580000000.0
16600000000.0	26.23263	-1.5482822775758707	35.419	1.1320000000000001	1.363	3.3979999999999997	16600000000.0	29.001	16600000000.0
16620000000.0	26.23239	-1.5905298919825706	35.4433	1.1324	1.3631000000000002	3.4026	16620000000.0	29.000700000000002	16620000000.0
16640000000.0	26.22688	-1.632981186312978	35.4676	1.1328	1.3632000000000002	3.4072	16640000000.0	29.000400000000003	16640000000.0
16660000000.0	26.21946	-1.6760094864940953	35.4919	1.1332	1.3633000000000002	3.4118	16660000000.0	29.0001	16660000000.0
16680000000.0	26.21194	-1.7187580103961175	35.5162	1.1336	1.3634000000000002	3.4164	16680000000.0	28.9998	16680000000.0
16700000000.0	26.20189	-1.7617021857072885	35.540499999999994	1.1340000000000001	1.3635000000000002	3.421	16700000000.0	28.9995	16700000000.0
16720000000.0	26.19617	-1.8044365724423694	35.5648	1.1344	1.3636000000000001	3.4255999999999998	16720000000.0	28.999200000000002	16720000000.0
16740000000.0	26.19296	-1.847020860861779	35.589099999999995	1.1348	1.3637000000000001	3.4302	16740000000.0	28.998900000000003	16740000000.0
16760000000.0	26.18866	-1.889191506248466	35.6134	1.1352	1.3638000000000001	3.4348	16760000000.0	28.9986	16760000000.0
16780000000.0	26.18441	-1.9315436658773606	35.637699999999995	1.1356	1.3639000000000001	3.4394	16780000000.0	28.9983	16780000000.0
16800000000.0	26.17653	-1.9743286671607496	35.662	1.1360000000000001	1.364	3.444	16800000000.0	28.998	16800000000.0
16820000000.0	26.16997	-2.017654720512257	35.686299999999996	1.1364	1.3641	3.4486	16820000000.0	28.997700000000002	16820000000.0
16840000000.0	26.163	-2.060696285195689	35.7106	1.1368	1.3642	3.4532	16840000000.0	28.997400000000003	16840000000.0
16860000000.0	26.15114	-2.103737849879121	35.734899999999996	1.1372	1.3643	3.4577999999999998	16860000000.0	28.9971	16860000000.0
16880000000.0	26.14816	-2.1464163860781382	35.7592	1.1376	1.3644	3.4624	16880000000.0	28.9968	16880000000.0
16900000000.0	26.13625	-2.1892258219710556	35.7835	1.1380000000000001	1.3645	3.467	16900000000.0	28.9965	16900000000.0
16920000000.0	26.125	-2.2319235567918447	35.8078	1.1384	1.3646	3.4716	16920000000.0	28.9962	16920000000.0
16940000000.0	26.11339	-2.275078567876656	35.8321	1.1388	1.3647	3.4762	16940000000.0	28.995900000000002	16940000000.0
16960000000.0	26.10096	-2.3177902653314617	35.8564	1.1392	1.3648	3.4808	16960000000.0	28.9956	16960000000.0
16980000000.0	26.08916	-2.3602558713617356	35.8807	1.1396	1.3649	3.4854	16980000000.0	28.9953	16980000000.0
17000000000.0	26.07427	-2.4027825639158293	35.905	1.1400000000000001	1.3650000000000002	3.49	17000000000.0	28.995	17000000000.0
17020000000.0	26.05859	-2.4446407953664093	35.9293	1.1404	1.3651000000000002	3.4946	17020000000.0	28.9947	17020000000.0
17040000000.0	26.04887	-2.4868044594360885	35.953599999999994	1.1408	1.3652000000000002	3.4992	17040000000.0	28.994400000000002	17040000000.0
17060000000.0	26.03871	-2.5293032267221505	35.9779	1.1412	1.3653000000000002	3.5038	17060000000.0	28.9941	17060000000.0
17080000000.0	26.03127	-2.5724023872708983	36.002199999999995	1.1416	1.3654000000000002	3.5084	17080000000.0	28.9938	17080000000.0
17100000000.0	26.02354	-2.615560889014214	36.0265	1.142	1.3655000000000002	3.513	17100000000.0	28.9935	17100000000.0
17120000000.0	26.01853	-2.6587403347085536	36.050799999999995	1.1424	1.3656000000000001	3.5176	17120000000.0	28.9932	17120000000.0
17140000000.0	26.00857	-2.7014241068953275	36.0751	1.1428	1.3657000000000001	3.5222	17140000000.0	28.992900000000002	17140000000.0
17160000000.0	25.99633	-2.7445424660658473	36.099399999999996	1.1432	1.3658000000000001	3.5268	17160000000.0	28.9926	17160000000.0
17180000000.0	25.98498	-2.7874566217138836	36.1237	1.1436	1.3659000000000001	3.5314	17180000000.0	28.9923	17180000000.0
17200000000.0	25.96896	-2.8303568147279043	36.147999999999996	1.144	1.366	3.536	17200000000.0	28.992	17200000000.0
17220000000.0	25.95624	-2.8737282466399634	36.1723	1.1444	1.3661	3.5406	17220000000.0	28.9917	17220000000.0
17240000000.0	25.93982	-2.916687780848552	36.1966	1.1448	1.3662	3.5452	17240000000.0	28.991400000000002	17240000000.0
17260000000.0	25.92416	-2.9591498962203215	36.2209	1.1452	1.3663	3.5498000000000003	17260000000.0	28.9911	17260000000.0
17280000000.0	25.90911	-3.0019122082234353	36.2452	1.1456	1.3664	3.5544000000000002	17280000000.0	28.9908	17280000000.0
17300000000.0	25.90077	-3.0447198987871	36.2695	1.146	1.3665	3.559	17300000000.0	28.9905	17300000000.0
17320000000.0	25.88735	-3.087168051524854	36.2938	1.1464	1.3666	3.5636	17320000000.0	28.9902	17320000000.0
17340000000.0	25.87214	-3.130612787265497	36.3181	1.1468	1.3667	3.5682	17340000000.0	28.989900000000002	17340000000.0
17360000000.0	25.85472	3.1097561027041647	36.3424	1.1472	1.3668	3.5728	17360000000.0	28.9896	17360000000.0
17380000000.0	25.83644	3.0670182253105795	36.366699999999994	1.1476	1.3669	3.5774	17380000000.0	28.9893	17380000000.0
17400000000.0	25.82355	3.0247742760953087	36.391	1.148	1.367	3.582	17400000000.0	28.989	17400000000.0
17420000000.0	25.81229	2.982354048625586	36.415299999999995	1.1484	1.3671000000000002	3.5866000000000002	17420000000.0	28.9887	17420000000.0
17440000000.0	25.79911	2.9398291014007447	36.4396	1.1488	1.3672000000000002	3.5912	17440000000.0	28.988400000000002	17440000000.0
17460000000.0	25.79296	2.897230850347319	36.463899999999995	1.1492	1.3673000000000002	3.5958	17460000000.0	28.9881	17460000000.0
17480000000.0	25.78063	2.8543516012843226	36.4882	1.1496	1.3674000000000002	3.6004	17480000000.0	28.9878	17480000000.0
17500000000.0	25.76439	2.811395557734238	36.512499999999996	1.15	1.3675000000000002	3.605	17500000000.0	28.9875	17500000000.0
17520000000.0	25.74788	2.7682824345514736	36.5368	1.1503999999999999	1.3676000000000001	3.6096	17520000000.0	28.9872	17520000000.0
17540000000.0	25.73134	2.7253979495007212	36.561099999999996	1.1508	1.3677000000000001	3.6142000000000003	17540000000.0	28.986900000000002	17540000000.0
17560000000.0	25.71566	2.682080622795474	36.5854	1.1512	1.3678000000000001	3.6188000000000002	17560000000.0	28.9866	17560000000.0
17580000000.0	25.70278	2.6387318801636908	36.6097	1.1516	1.3679000000000001	3.6234	17580000000.0	28.9863	17580000000.0
17600000000.0	25.68328	2.5954267707632077	36.634	1.152	1.368	3.628	17600000000.0	28.986	17600000000.0
17620000000.0	25.66502	2.5522996849464277	36.6583	1.1523999999999999	1.3681	3.6326	17620000000.0	28.9857	17620000000.0
17640000000.0	25.64111	2.5092651015800036	36.6826	1.1528	1.3682	3.6372	17640000000.0	28.985400000000002	17640000000.0
17660000000.0	25.62064	2.4669618111701648	36.7069	1.1532	1.3683	3.6418	17660000000.0	28.9851	17660000000.0
17680000000.0	25.60036	2.424222188447328	36.7312	1.1536	1.3684	3.6464000000000003	17680000000.0	28.9848	17680000000.0
17700000000.0	25.58223	2.3816274280524063	36.7555	1.154	1.3685	3.6510000000000002	17700000000.0	28.9845	17700000000.0
17720000000.0	25.56253	2.338386895834247	36.779799999999994	1.1543999999999999	1.3686	3.6556	17720000000.0	28.9842	17720000000.0
17740000000.0	25.54214	2.2957066143059772	36.8041	1.1548	1.3687	3.6602	17740000000.0	28.983900000000002	17740000000.0
17760000000.0	25.51918	2.2538832894404375	36.828399999999995	1.1552	1.3688	3.6648	17760000000.0	28.9836	17760000000.0
17780000000.0	25.49956	2.211461316641463	36.8527	1.1556	1.3689	3.6694	17780000000.0	28.9833	17780000000.0
17800000000.0	25.48263	2.169196423475168	36.876999999999995	1.156	1.3690000000000002	3.6740000000000004	17800000000.0	28.983	17800000000.0
17820000000.0	25.46371	2.127102572575569	36.9013	1.1563999999999999	1.3691000000000002	3.6786000000000003	17820000000.0	28.9827	17820000000.0
17840000000.0	25.45188	2.084718997020139	36.925599999999996	1.1568	1.3692000000000002	3.6832000000000003	17840000000.0	28.982400000000002	17840000000.0
17860000000.0	25.43056	2.0414662474972154	36.9499	1.1572	1.3693000000000002	3.6878	17860000000.0	28.9821	17860000000.0
17880000000.0	25.41181	1.998883704407058	36.974199999999996	1.1576	1.3694000000000002	3.6924	17880000000.0	28.9818	17880000000.0
17900000000.0	25.39233	1.9557705812242938	36.9985	1.158	1.3695000000000002	3.697	17900000000.0	28.9815	17900000000.0
17920000000.0	25.37126	1.9130798277205125	37.0228	1.1583999999999999	1.3696000000000002	3.7016	17920000000.0	28.9812	17920000000.0
17940000000.0	25.35618	1.870444924752795	37.0471	1.1587999999999998	1.3697000000000001	3.7062000000000004	17940000000.0	28.980900000000002	17940000000.0
17960000000.0	25.33681	1.8282306461348081	37.0714	1.1592	1.3698000000000001	3.7108000000000003	17960000000.0	28.9806	17960000000.0
17980000000.0	25.32225	1.785578289874571	37.095699999999994	1.1596	1.3699000000000001	3.7154000000000003	17980000000.0	28.9803	17980000000.0
18000000000.0	25.30036	1.7425962409186317	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18010000000.0	25.28899	1.7210747604452148	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18020000000.0	25.27604	1.6999307946890043	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18030000000.0	25.26608	1.678491344690431	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18040000000.0	25.25677	1.6572042619355571	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18050000000.0	25.24559	1.6360245169296808	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18060000000.0	25.23465	1.61463987026962	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18070000000.0	25.22527	1.5933280038393678	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18080000000.0	25.21716	1.5722199918657485	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18090000000.0	25.20686	1.5506391701977635	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18100000000.0	25.19888	1.5294393539054894	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18110000000.0	25.18872	1.508286836035944	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18120000000.0	25.17996	1.4863812085941632	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18130000000.0	25.16656	1.4646612841847946	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18140000000.0	25.15701	1.4428605510310586	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18150000000.0	25.14364	1.4217876201754043	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18160000000.0	25.13032	1.400880321065764	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18170000000.0	25.11655	1.3798580047584177	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18180000000.0	25.10666	1.35860705031906	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18190000000.0	25.09389	1.3379603288667428	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18200000000.0	25.08199	1.3168037967399178	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18210000000.0	25.07197	1.2961504430364428	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18220000000.0	25.06102	1.2755087830389564	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18230000000.0	25.05751	1.2543187405904932	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18240000000.0	25.04705	1.2329602738692127	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18250000000.0	25.04186	1.2118847250196803	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18260000000.0	25.03566	1.190634992310799	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18270000000.0	25.02723	1.1691327104591538	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18280000000.0	25.01968	1.1482681719161878	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18290000000.0	25.00958	1.1270210572011843	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18300000000.0	25.00139	1.105483345165724	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18310000000.0	24.99015	1.0844268204050385	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18320000000.0	24.98317	1.063165743056019	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18330000000.0	24.97198	1.041517202613057	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18340000000.0	24.96447	1.0200679787706728	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18350000000.0	24.95408	0.9984449201347897	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18360000000.0	24.94034	0.9766333659396914	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18370000000.0	24.92602	0.9550499262778287	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18380000000.0	24.91055	0.9328400879474252	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18390000000.0	24.89674	0.9109887402453815	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18400000000.0	24.88188	0.8892208192815829	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18410000000.0	24.8665	0.8675366741218802	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18420000000.0	24.8556	0.8459101248274934	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18430000000.0	24.84109	0.8240462107548352	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18440000000.0	24.82891	0.802930519332507	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18450000000.0	24.81255	0.7816153367766757	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18460000000.0	24.79958	0.7603128951243842	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18470000000.0	24.78718	0.7389778158150804	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18480000000.0	24.77167	0.7180719129688419	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18490000000.0	24.755	0.6967891935370978	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18500000000.0	24.74012	0.6758626958056858	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18510000000.0	24.72868	0.6550646543072206	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18520000000.0	24.71262	0.6344130459329976	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18530000000.0	24.70007	0.6139049036232886	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18540000000.0	24.68568	0.5936323807625989	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18550000000.0	24.6759	0.5730757182996845	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18560000000.0	24.6641	0.5527874874757268	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18570000000.0	24.65453	0.5324154808476734	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18580000000.0	24.64533	0.511810647297404	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18590000000.0	24.63615	0.4911836480656342	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18600000000.0	24.62661	0.47037583272335776	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18610000000.0	24.61899	0.44969926614083133	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18620000000.0	24.60905	0.42900838785843853	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18630000000.0	24.5989	0.4078462706780073	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18640000000.0	24.58926	0.38668537522805246	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18650000000.0	24.57746	0.3655096444794557	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18660000000.0	24.56502	0.3446826305154074	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18670000000.0	24.55625	0.32361807724016256	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
18680000000.0	24.5439	0.30225751612377955	37.12	1.16	1.37	3.72	18000000000.0	28.98	18000000000.0
